company,Name ,Date,Review,Resolution against customer complaint,Source
yulu,Indraneel Ghosh,7-Mar-20,"Awesome app and business. Should increase coverage all over Bangalore, especially Miracle bike",,play store
yulu,Adhiraj Sen,15-Feb-20,"This app is terrible. They make sure you pay the security deposit for the motorized cycle, even if you only want to ride the cycle. They refuse to show anything on the app until you have paid for the security deposit of something you are not interested in using. Purely money making scheme and harrasment. So much for the environment","Hi Adhiraj, Thank you for sharing your feedback. We’re sorry that your experience did not match your expectations. Please feel free to reach out to us via the 'Chat with us' option where you will be assisted 24/7 or write to us at support@yulu.bike for any further concerns or suggestions. Regards, Yulu Customer Support",play store
yulu,Prateek Rao,24-Feb-20,Wonderful way to reduce the carbon footprint and also cheap & safe way of daily commute. App is user friendly and they also take recommendations and feedback seriously.,,play store
yulu,Param S,11-Mar-20,Could be better if i can find nearest yulu zone while ending my ride.. wasn't showing up,,play store
yulu,Rajesh T,20-Jan-20,Yulu miracle shows incorrect battery charge. Bike stops in-between and they overcharge even after all these trouble. App is hopeless and gives network error even there is no internet and gps issue,"Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,Kiran Thakur,15-Feb-20,"Good app and service by Yulu, thank you very much to provide a good option for transportation for smaller distance. About the app, some time its get hang, and give problem with connectivity.",,play store
yulu,Nilesh Suriya,4-Jan-20,"The service really pathetic, even the customer care not available. The chat box takes hell lot of time for a simple query. Not happy with service","Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,TEJAS GANPULE,4-Feb-20,Rate card is not clear and didn't give any information how to stop the ride or where can we park the bike and the new version is not updating takes omee than 15 min still not updated,,play store
yulu,rizwan siddiqui,5-Feb-20,Before unlocking the bike....it doesn't show the battery which is very inconvenient for us. I paid 250 rupees for a single ride and got only 1 km to ride hardly,,play store
yulu,Abdul Majid Ikr,14-Feb-20,This is a very good initiative. Only the thing is Yulu app is very slow sometimes. It will not work if internet is not fast. Please solve this issue.,,play store
yulu,narasimha k,31-Jan-20,"From today evening app is not working,not ending ride,bike bluetooth problem,after 13 mins i parked in yulu zone, please check it,still the ride is not ending even i tried number of times",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Rahul Chandra Saraswat,18-Feb-20,"Out of 100 rides, only 4-5 times big issues came up. Good app. In Miracle use it only if battery is 90% and above. 45% may work till 4-5km at times, but shows 20-25km range.",,play store
yulu,PP,6-Jan-20,"All yulu zones are not miracle zones. They are only seen after the ride starts. Why is it not shown before the ride starts. Why physically dropping points are not marked? It is wastage of time, money & energy just to drop the miracle after ur ride.",We apologize for the inconvenience. We request that you share your booking details at support@yulu.bike and we will definitely look into it.,play store
yulu,Chetan Ransing,23-Jan-20,Worst app. Nobody should ever download it. Waste of time. No customer care number nothing. Shame on you. Very irritated with the service. Not able to end ride. Zones are set up in least connectivity areas. Shame on you shame on this app. Disgusting.,,play store
yulu,Prasad Damale,24-Feb-20,One of the best cycle and electronic bike till date. Rates are much cheaper than the other apps. I always enjoy using Yulu. Thank you team Yulu.,,play store
yulu,Pinaki Das,28-Dec-19,Brilliant app. Simple to use and shows all the necessary infomation. Network needs to expand. Excellent last mile connectivity.,,play store
yulu,kabir jhunjhunwala,16-Jan-20,Trying to end ride but app not opening tried uninstalling and and reinstalling and also login logout multiple times but still it does not help so I have left the bike at the yulu zone kindly do the needful and end my ride,"Hi there, we are sorry for the trouble caused. Please share the information with us at support@yulu.bike so that we can look into the matter.",play store
yulu,Tishar Chander,27-Jan-20,It is a good concept and fun too. The customer support is slow but keep in touch with them and your problem will be solved with in-app chat.,,play store
yulu,Priya Ashok Menon,24-Feb-20,Very efficient and economical... A really time and money saving alternative... Only disappointed with Miracle as it has stopped twice despite full charge,"Hi Priya, Thank you for sharing your feedback. It is delightful to hear such positive words and it’s always a pleasure to serve our users. Please feel free to reach out to us via the 'Chat with us' option where you will be assisted 24/7 or write to us at support@yulu.bike for any further concerns or suggestions. Regards, Yulu Customer Support",play store
